id,retweetCount,replyCount,likeCount,quoteCount,createdAt,isRetweet,isReply,isQuote
1799940683861820000,0,0,0,0,Sun Jun 09 23:04:34 +0000 2024,false,false,false
1799940656950900000,0,0,5,0,Sun Jun 09 23:04:28 +0000 2024,false,false,false
1799940656619500000,1,0,4,0,Sun Jun 09 23:04:28 +0000 2024,false,false,true
1799940632632560000,3,1,19,0,Sun Jun 09 23:04:22 +0000 2024,false,false,false
1799940628341780000,0,0,0,0,Sun Jun 09 23:04:21 +0000 2024,false,false,true
1799940620431360000,0,0,4,0,Sun Jun 09 23:04:19 +0000 2024,false,false,true
1799940607881990000,0,1,0,0,Sun Jun 09 23:04:16 +0000 2024,false,false,false
1799940603234390000,0,0,0,0,Sun Jun 09 23:04:15 +0000 2024,false,false,true
1799940599522700000,1,1,3,0,Sun Jun 09 23:04:14 +0000 2024,false,false,true
1799940589573830000,0,0,0,0,Sun Jun 09 23:04:12 +0000 2024,false,false,false
1799940575585850000,1,0,2,0,Sun Jun 09 23:04:09 +0000 2024,false,false,true
1799940573039890000,20,8,348,1,Sun Jun 09 23:04:08 +0000 2024,false,false,true
1799940561949860000,0,1,5,0,Sun Jun 09 23:04:05 +0000 2024,false,false,true
1799940507382040000,0,0,0,0,Sun Jun 09 23:03:52 +0000 2024,false,false,false
1799940498423250000,0,0,0,0,Sun Jun 09 23:03:50 +0000 2024,false,false,true
1799940494136680000,0,0,0,0,Sun Jun 09 23:03:49 +0000 2024,false,false,false
1799940490319880000,0,0,0,0,Sun Jun 09 23:03:48 +0000 2024,false,false,false
1799940474792500000,1,0,0,0,Sun Jun 09 23:03:45 +0000 2024,false,false,true
1799749904312770000,0,0,1,0,Sun Jun 09 10:26:29 +0000 2024,false,false,false
1799749755612150000,0,0,0,0,Sun Jun 09 10:25:54 +0000 2024,false,false,false
1799749708765890000,0,0,0,0,Sun Jun 09 10:25:42 +0000 2024,false,false,false
1799749277172050000,2,2,45,0,Sun Jun 09 10:24:00 +0000 2024,false,false,false
1799748307855860000,1,3,48,0,Sun Jun 09 10:20:08 +0000 2024,false,false,false
1799747973133500000,1,0,4,0,Sun Jun 09 10:18:49 +0000 2024,false,false,false
1799747086499660000,1,3,46,0,Sun Jun 09 10:15:17 +0000 2024,false,false,false
1799747005461490000,0,0,0,0,Sun Jun 09 10:14:58 +0000 2024,false,false,false
1799746130802270000,0,0,0,0,Sun Jun 09 10:11:29 +0000 2024,false,false,false
1799745857799260000,4,1,43,0,Sun Jun 09 10:10:24 +0000 2024,false,false,false
1799745400196450000,0,0,1,0,Sun Jun 09 10:08:35 +0000 2024,false,false,false
1799745148483670000,0,0,0,0,Sun Jun 09 10:07:35 +0000 2024,false,false,false
1799745128233660000,19,5,55,0,Sun Jun 09 10:07:30 +0000 2024,false,false,false
1799745062353670000,1,2,29,0,Sun Jun 09 10:07:15 +0000 2024,false,false,false
1799745058385860000,0,0,1,0,Sun Jun 09 10:07:14 +0000 2024,false,true,false
1799744862717420000,0,0,5,0,Sun Jun 09 10:06:27 +0000 2024,false,false,false
1799744734535270000,1,0,3,0,Sun Jun 09 10:05:57 +0000 2024,false,false,false
1799342322121160000,1,0,1,0,Sat Jun 08 07:26:54 +0000 2024,false,false,false
1799341843152270000,32,25,400,2,Sat Jun 08 07:25:00 +0000 2024,false,false,false
1799341738617980000,0,0,0,0,Sat Jun 08 07:24:35 +0000 2024,false,false,false
1799341633168720000,0,0,1,0,Sat Jun 08 07:24:10 +0000 2024,false,false,false
1799341138249180000,0,0,0,0,Sat Jun 08 07:22:12 +0000 2024,false,true,false
1799339766191690000,2,2,32,0,Sat Jun 08 07:16:45 +0000 2024,false,false,false
1799338638066750000,2,0,7,0,Sat Jun 08 07:12:16 +0000 2024,false,false,true
1799336831433280000,0,0,1,0,Sat Jun 08 07:05:05 +0000 2024,false,true,false
1799335567114850000,1,1,0,0,Sat Jun 08 07:00:03 +0000 2024,false,false,false
1799335555978990000,88,7,240,6,Sat Jun 08 07:00:01 +0000 2024,false,false,false
1799335239954940000,0,0,0,0,Sat Jun 08 06:58:45 +0000 2024,false,false,true
1799334974165860000,0,0,0,0,Sat Jun 08 06:57:42 +0000 2024,false,false,false
1799334466059680000,2,0,2,0,Sat Jun 08 06:55:41 +0000 2024,false,false,false
1799334344491950000,0,1,1,0,Sat Jun 08 06:55:12 +0000 2024,false,false,false
1799332401291930000,0,0,0,0,Sat Jun 08 06:47:29 +0000 2024,false,false,false
1799329529389090000,26,5,59,2,Sat Jun 08 06:36:04 +0000 2024,false,false,false
1799328709109000000,2,1,10,0,Sat Jun 08 06:32:48 +0000 2024,false,false,false
1799326520902630000,0,0,0,0,Sat Jun 08 06:24:07 +0000 2024,false,false,false
1799325878444290000,0,0,1,1,Sat Jun 08 06:21:33 +0000 2024,false,false,false
1799324780874680000,32,2,141,0,Sat Jun 08 06:17:12 +0000 2024,false,false,false
1795016829485680000,0,0,1,0,Mon May 27 08:58:56 +0000 2024,false,false,false
1795010877046830000,0,0,0,0,Mon May 27 08:35:17 +0000 2024,false,false,false
1795008929426020000,0,0,1,0,Mon May 27 08:27:33 +0000 2024,false,false,false
1794980842663510000,0,0,0,0,Mon May 27 06:35:56 +0000 2024,false,false,false
1794972049137370000,0,0,1,0,Mon May 27 06:01:00 +0000 2024,false,false,false
1794963512805950000,0,0,0,0,Mon May 27 05:27:04 +0000 2024,false,false,false
1794840364261490000,0,0,5,0,Sun May 26 21:17:44 +0000 2024,false,false,true
1794720275055180000,0,0,1,0,Sun May 26 13:20:32 +0000 2024,false,true,false
1794662949908340000,0,0,0,0,Sun May 26 09:32:45 +0000 2024,false,false,false
1794463751359370000,0,0,0,0,Sat May 25 20:21:12 +0000 2024,false,false,false
1794442057068510000,0,0,0,0,Sat May 25 18:55:00 +0000 2024,false,false,false
1794371560712840000,1,0,3,0,Sat May 25 14:14:52 +0000 2024,false,true,false
1794361048608260000,0,0,0,0,Sat May 25 13:33:06 +0000 2024,false,false,false
1794357057396640000,0,0,0,0,Sat May 25 13:17:14 +0000 2024,false,false,false
1794354396064560000,0,0,0,0,Sat May 25 13:06:40 +0000 2024,false,false,false
1794341216144010000,0,0,2,0,Sat May 25 12:14:17 +0000 2024,false,false,false
1794324017169760000,0,0,2,0,Sat May 25 11:05:57 +0000 2024,false,false,true
1794273145530310000,0,1,0,0,Sat May 25 07:43:48 +0000 2024,false,false,false
1794128668018520000,2,0,6,0,Fri May 24 22:09:42 +0000 2024,false,false,true
1794092541257650000,0,0,0,0,Fri May 24 19:46:09 +0000 2024,false,true,false
1799940470199710000,32,61,422,1,Sun Jun 09 23:03:44 +0000 2024,false,false,false
1799940450931110000,0,5,1,0,Sun Jun 09 23:03:39 +0000 2024,false,false,false
1799940432249700000,0,0,1,0,Sun Jun 09 23:03:34 +0000 2024,false,false,false
1799940421399000000,0,0,0,0,Sun Jun 09 23:03:32 +0000 2024,false,false,false
1799940356647380000,0,0,0,0,Sun Jun 09 23:03:16 +0000 2024,false,false,false
1799940348648800000,0,0,0,0,Sun Jun 09 23:03:15 +0000 2024,false,true,false
1799940346044170000,1,0,1,1,Sun Jun 09 23:03:14 +0000 2024,false,false,false
1799940325496210000,0,0,2,0,Sun Jun 09 23:03:09 +0000 2024,false,false,false
1799940305745310000,0,0,0,0,Sun Jun 09 23:03:04 +0000 2024,false,false,true
1799940294437420000,0,0,1,0,Sun Jun 09 23:03:02 +0000 2024,false,false,false
1799940272593540000,0,0,1,1,Sun Jun 09 23:02:56 +0000 2024,false,false,false
1799940260010540000,0,2,1,0,Sun Jun 09 23:02:53 +0000 2024,false,false,false
1799940254125770000,0,0,3,0,Sun Jun 09 23:02:52 +0000 2024,false,false,false
1799940244885930000,0,1,0,0,Sun Jun 09 23:02:50 +0000 2024,false,true,false
1799940235335510000,2,1,12,0,Sun Jun 09 23:02:48 +0000 2024,false,false,false
1799940228393880000,2,0,4,0,Sun Jun 09 23:02:46 +0000 2024,false,false,false
1799940199776240000,13,40,159,0,Sun Jun 09 23:02:39 +0000 2024,false,false,false
1799940199046100000,35,32,571,1,Sun Jun 09 23:02:39 +0000 2024,false,false,false
1799940169941860000,2,0,6,0,Sun Jun 09 23:02:32 +0000 2024,false,false,false
1799940143178260000,0,2,4,0,Sun Jun 09 23:02:26 +0000 2024,false,false,true
1799323070072760000,0,0,0,0,Sat Jun 08 06:10:24 +0000 2024,false,false,false
1799320824824150000,0,0,0,0,Sat Jun 08 06:01:29 +0000 2024,false,false,false
1799318601918260000,0,0,1,0,Sat Jun 08 05:52:39 +0000 2024,false,false,true
1799315767365890000,0,0,0,0,Sat Jun 08 05:41:23 +0000 2024,false,false,false
1799311006654710000,0,0,0,0,Sat Jun 08 05:22:28 +0000 2024,false,false,true
1799310649589370000,2,2,13,0,Sat Jun 08 05:21:03 +0000 2024,false,false,false
1799309318514240000,11,3,27,1,Sat Jun 08 05:15:45 +0000 2024,false,false,false
1799308985738400000,0,1,6,0,Sat Jun 08 05:14:26 +0000 2024,false,false,false
1799308849511650000,0,0,0,0,Sat Jun 08 05:13:53 +0000 2024,false,false,true
1799308274426410000,0,0,0,0,Sat Jun 08 05:11:36 +0000 2024,false,false,false
1799305445028380000,0,0,0,0,Sat Jun 08 05:00:22 +0000 2024,false,false,false
1799302117603300000,0,0,0,0,Sat Jun 08 04:47:08 +0000 2024,false,false,false
1799299666762480000,0,0,0,0,Sat Jun 08 04:37:24 +0000 2024,false,false,false
1799285957180510000,0,0,0,0,Sat Jun 08 03:42:55 +0000 2024,false,false,true
1799285570704910000,0,0,0,0,Sat Jun 08 03:41:23 +0000 2024,false,false,true
1799225072537790000,0,0,2,0,Fri Jun 07 23:40:59 +0000 2024,false,true,false
1799210248269590000,1,0,1,1,Fri Jun 07 22:42:05 +0000 2024,false,false,false
1799207554460830000,0,0,0,0,Fri Jun 07 22:31:23 +0000 2024,false,true,false
1799204589666970000,0,0,0,0,Fri Jun 07 22:19:36 +0000 2024,false,false,false
1799199750069360000,0,0,3,0,Fri Jun 07 22:00:22 +0000 2024,false,false,false
1794038712608730000,0,0,1,0,Fri May 24 16:12:15 +0000 2024,false,true,true
1794035447242330000,0,0,2,0,Fri May 24 15:59:16 +0000 2024,false,false,false
1794014566084470000,0,0,3,0,Fri May 24 14:36:18 +0000 2024,false,false,false
1793992511511280000,0,0,0,0,Fri May 24 13:08:40 +0000 2024,false,false,false
1793960108776400000,0,7,1,0,Fri May 24 10:59:54 +0000 2024,false,false,false
1793960074458560000,0,1,1,0,Fri May 24 10:59:46 +0000 2024,false,false,false
1793960021648380000,0,1,1,0,Fri May 24 10:59:33 +0000 2024,false,false,false
1793960001410560000,0,0,1,0,Fri May 24 10:59:29 +0000 2024,false,false,false
1793959946058700000,2,1,2,0,Fri May 24 10:59:15 +0000 2024,false,false,false
1793959001442630000,0,5,0,0,Fri May 24 10:55:30 +0000 2024,false,false,false
1793958902620710000,0,0,1,0,Fri May 24 10:55:07 +0000 2024,false,false,false
1793958626144700000,0,0,2,0,Fri May 24 10:54:01 +0000 2024,false,false,false
1793958486738620000,0,1,2,0,Fri May 24 10:53:28 +0000 2024,false,false,false
1793957497650230000,0,1,1,0,Fri May 24 10:49:32 +0000 2024,false,false,false
1793956769485530000,0,1,1,0,Fri May 24 10:46:38 +0000 2024,false,false,false
1793956425472890000,1,1,1,0,Fri May 24 10:45:16 +0000 2024,false,false,false
1793956303762580000,1,2,1,0,Fri May 24 10:44:47 +0000 2024,false,false,false
1793955215994970000,1,1,3,0,Fri May 24 10:40:28 +0000 2024,false,false,false
1793943591552800000,0,0,0,0,Fri May 24 09:54:16 +0000 2024,false,false,false
1793935761517010000,0,0,0,0,Fri May 24 09:23:09 +0000 2024,false,false,false
1799744297224590000,3,11,121,3,Sun Jun 09 10:04:12 +0000 2024,false,false,false
1799744273820380000,0,0,0,0,Sun Jun 09 10:04:07 +0000 2024,false,false,false
1799742998072510000,0,0,5,0,Sun Jun 09 09:59:03 +0000 2024,false,false,false
1799742938349750000,0,0,0,0,Sun Jun 09 09:58:48 +0000 2024,false,false,false
1799742426032360000,0,0,0,0,Sun Jun 09 09:56:46 +0000 2024,false,false,false
1799741318941340000,0,0,0,0,Sun Jun 09 09:52:22 +0000 2024,false,false,false
1799740610892730000,0,0,0,0,Sun Jun 09 09:49:33 +0000 2024,false,false,false
1799740293962680000,26,69,645,25,Sun Jun 09 09:48:18 +0000 2024,false,false,false
1799740112185780000,2,0,2,0,Sun Jun 09 09:47:34 +0000 2024,false,false,false
1799740039578200000,28,4,156,2,Sun Jun 09 09:47:17 +0000 2024,false,false,false
1799739956643910000,32,10,287,4,Sun Jun 09 09:46:57 +0000 2024,false,false,false
1799739820098640000,0,1,1,0,Sun Jun 09 09:46:25 +0000 2024,false,true,false
1799739454477010000,0,0,0,0,Sun Jun 09 09:44:58 +0000 2024,false,false,false
1799739031523340000,0,2,6,0,Sun Jun 09 09:43:17 +0000 2024,false,false,false
1799739025861040000,1,2,16,0,Sun Jun 09 09:43:15 +0000 2024,false,false,false
1799738653159430000,0,0,1,0,Sun Jun 09 09:41:47 +0000 2024,false,false,true
1799738340922760000,0,0,0,0,Sun Jun 09 09:40:32 +0000 2024,false,false,false
1799738039532690000,0,0,1,0,Sun Jun 09 09:39:20 +0000 2024,false,false,true
1799737900411900000,0,0,0,0,Sun Jun 09 09:38:47 +0000 2024,false,false,false
1799737467144410000,2,1,301,1,Sun Jun 09 09:37:04 +0000 2024,false,false,false
1799940142637150000,0,1,0,0,Sun Jun 09 23:02:25 +0000 2024,false,false,false
1799940127978140000,0,0,0,0,Sun Jun 09 23:02:22 +0000 2024,false,false,true
1799940115558730000,6,4,52,5,Sun Jun 09 23:02:19 +0000 2024,false,true,false
1799940110877900000,0,0,1,0,Sun Jun 09 23:02:18 +0000 2024,false,false,false
1799940093312130000,0,0,0,0,Sun Jun 09 23:02:14 +0000 2024,false,false,false
1799940090069740000,0,0,1,0,Sun Jun 09 23:02:13 +0000 2024,false,false,false
1799940078602430000,0,3,32,1,Sun Jun 09 23:02:10 +0000 2024,false,false,false
1799940069249390000,0,0,0,0,Sun Jun 09 23:02:08 +0000 2024,false,false,false
1799940035405660000,0,0,0,0,Sun Jun 09 23:02:00 +0000 2024,false,false,true
1799940013746170000,0,0,3,0,Sun Jun 09 23:01:55 +0000 2024,false,false,false
1799940011447420000,0,0,1,0,Sun Jun 09 23:01:54 +0000 2024,false,false,true
1799939973405140000,0,1,1,0,Sun Jun 09 23:01:45 +0000 2024,false,false,false
1799939966719380000,0,0,2,0,Sun Jun 09 23:01:43 +0000 2024,false,false,false
1799939953247270000,0,1,1,0,Sun Jun 09 23:01:40 +0000 2024,false,true,false
1799939949334070000,0,0,0,0,Sun Jun 09 23:01:39 +0000 2024,false,true,false
1799939946070860000,0,0,1,0,Sun Jun 09 23:01:39 +0000 2024,false,false,false
1799939939813280000,0,0,0,0,Sun Jun 09 23:01:37 +0000 2024,false,false,true
1799939909668730000,0,1,2,0,Sun Jun 09 23:01:30 +0000 2024,false,false,false
1799939895084930000,0,1,3,0,Sun Jun 09 23:01:26 +0000 2024,false,false,false
1799939879822060000,0,1,0,0,Sun Jun 09 23:01:23 +0000 2024,false,false,false
1799736945255610000,1,0,8,1,Sun Jun 09 09:34:59 +0000 2024,false,false,false
1799736631186050000,0,0,0,0,Sun Jun 09 09:33:45 +0000 2024,false,true,false
1799735813661740000,0,0,0,0,Sun Jun 09 09:30:30 +0000 2024,false,true,false
1799735810624980000,0,1,0,0,Sun Jun 09 09:30:29 +0000 2024,false,false,false
1799735636800460000,2,0,14,0,Sun Jun 09 09:29:47 +0000 2024,false,false,false
1799735349217990000,2,3,5,0,Sun Jun 09 09:28:39 +0000 2024,false,false,false
1799734137487850000,0,0,0,0,Sun Jun 09 09:23:50 +0000 2024,false,false,false
1799734033599060000,0,0,1,0,Sun Jun 09 09:23:25 +0000 2024,false,true,false
1799734030843180000,0,1,0,0,Sun Jun 09 09:23:25 +0000 2024,false,false,false
1799732345018480000,0,0,0,0,Sun Jun 09 09:16:43 +0000 2024,false,false,false
1799731765436970000,0,0,0,0,Sun Jun 09 09:14:24 +0000 2024,false,false,false
1799731419440420000,0,0,0,0,Sun Jun 09 09:13:02 +0000 2024,false,false,true
1799731168230660000,34,54,442,1,Sun Jun 09 09:12:02 +0000 2024,false,false,false
1799731035514820000,0,0,1,0,Sun Jun 09 09:11:30 +0000 2024,false,true,false
1799730748053960000,5,0,11,0,Sun Jun 09 09:10:22 +0000 2024,false,false,false
1799729765525370000,1,0,2,0,Sun Jun 09 09:06:28 +0000 2024,false,false,false
1799729362704510000,24,12,303,2,Sun Jun 09 09:04:52 +0000 2024,false,false,false
1799727952755900000,0,0,1,0,Sun Jun 09 08:59:15 +0000 2024,false,false,false
1799727748220640000,0,1,0,0,Sun Jun 09 08:58:27 +0000 2024,false,false,false
1799939851275430000,0,1,1,0,Sun Jun 09 23:01:16 +0000 2024,false,true,false
1799939837161880000,2,1,4,0,Sun Jun 09 23:01:13 +0000 2024,false,false,false
1799939822150470000,6,1,45,1,Sun Jun 09 23:01:09 +0000 2024,false,false,false
1799939761840490000,0,0,0,0,Sun Jun 09 23:00:55 +0000 2024,false,false,false
1799939760171240000,0,1,6,0,Sun Jun 09 23:00:54 +0000 2024,false,false,false
1799939756240880000,1,0,5,0,Sun Jun 09 23:00:53 +0000 2024,false,false,false
1799939692478990000,3,3,9,0,Sun Jun 09 23:00:38 +0000 2024,false,false,false
1799939685516710000,0,0,0,0,Sun Jun 09 23:00:36 +0000 2024,false,false,true
1799939629958710000,3,1,40,0,Sun Jun 09 23:00:23 +0000 2024,false,false,false
1799939614272300000,0,0,1,0,Sun Jun 09 23:00:19 +0000 2024,false,true,false
1799939610392560000,0,0,0,0,Sun Jun 09 23:00:19 +0000 2024,false,false,true
1799939522915870000,0,1,3,0,Sun Jun 09 22:59:58 +0000 2024,false,false,false
1799939522513550000,0,0,1,0,Sun Jun 09 22:59:58 +0000 2024,false,false,true
1799939490393520000,3,0,25,0,Sun Jun 09 22:59:50 +0000 2024,false,false,false
1799939472295080000,0,0,3,0,Sun Jun 09 22:59:46 +0000 2024,false,false,false
1799939445354820000,1,0,2,0,Sun Jun 09 22:59:39 +0000 2024,false,true,false
1799939426270820000,0,1,1,0,Sun Jun 09 22:59:35 +0000 2024,false,true,false
1799939406348100000,1,1,2,0,Sun Jun 09 22:59:30 +0000 2024,false,false,true
1799939400400530000,0,0,0,0,Sun Jun 09 22:59:28 +0000 2024,false,false,true
1799939398567700000,0,1,4,0,Sun Jun 09 22:59:28 +0000 2024,false,false,false
1799198126592380000,18,30,42,0,Fri Jun 07 21:53:55 +0000 2024,false,false,false
1799197722173710000,0,0,1,0,Fri Jun 07 21:52:19 +0000 2024,false,false,false
1799196977781150000,0,0,1,0,Fri Jun 07 21:49:21 +0000 2024,false,false,false
1799196493988980000,0,0,0,0,Fri Jun 07 21:47:26 +0000 2024,false,false,false
1799195002083440000,0,0,1,0,Fri Jun 07 21:41:30 +0000 2024,false,false,false
1799194091814850000,0,0,3,0,Fri Jun 07 21:37:53 +0000 2024,false,false,false
1799193598099140000,0,0,0,0,Fri Jun 07 21:35:55 +0000 2024,false,true,false
1799192871960000000,25,4,50,8,Fri Jun 07 21:33:02 +0000 2024,false,false,false
1799192108164620000,1,5,5,0,Fri Jun 07 21:30:00 +0000 2024,false,false,false
1799191432558710000,2,0,4,0,Fri Jun 07 21:27:19 +0000 2024,false,false,false
1799191230171030000,0,0,0,0,Fri Jun 07 21:26:31 +0000 2024,false,false,false
1799187610419480000,0,1,5,0,Fri Jun 07 21:12:08 +0000 2024,false,false,false
1799183061914930000,1,3,2,0,Fri Jun 07 20:54:03 +0000 2024,false,false,false
1799182851562250000,1,0,1,0,Fri Jun 07 20:53:13 +0000 2024,false,false,false
1799182601019890000,0,0,1,0,Fri Jun 07 20:52:13 +0000 2024,false,true,false
1799179616583630000,1,0,3,0,Fri Jun 07 20:40:22 +0000 2024,false,false,false
1799176399833400000,26,16,68,1,Fri Jun 07 20:27:35 +0000 2024,false,false,false
1799173324398070000,0,0,0,0,Fri Jun 07 20:15:22 +0000 2024,false,false,false
1799172939612370000,0,0,0,0,Fri Jun 07 20:13:50 +0000 2024,false,false,false
1799172629724650000,0,0,0,0,Fri Jun 07 20:12:36 +0000 2024,false,false,false
1799727437380770000,0,0,1,0,Sun Jun 09 08:57:13 +0000 2024,false,false,true
1799727255708680000,0,0,3,0,Sun Jun 09 08:56:29 +0000 2024,false,false,false
1799726342365170000,0,0,4,0,Sun Jun 09 08:52:51 +0000 2024,false,false,false
1799725648451440000,0,0,0,0,Sun Jun 09 08:50:06 +0000 2024,false,false,false
1799725480733480000,0,0,0,0,Sun Jun 09 08:49:26 +0000 2024,false,false,false
1799724624848330000,0,3,1,0,Sun Jun 09 08:46:02 +0000 2024,false,false,false
1799724338301580000,13,12,151,1,Sun Jun 09 08:44:54 +0000 2024,false,false,false
1799724001079760000,0,0,18,0,Sun Jun 09 08:43:33 +0000 2024,false,false,false
1799723533150600000,0,0,1,0,Sun Jun 09 08:41:42 +0000 2024,false,false,false
1799722914423440000,1,0,2,0,Sun Jun 09 08:39:14 +0000 2024,false,false,false
1799722473329730000,3,2,46,0,Sun Jun 09 08:37:29 +0000 2024,false,false,false
1799721807928250000,0,0,1,0,Sun Jun 09 08:34:50 +0000 2024,false,false,true
1799721673496850000,8,4,63,4,Sun Jun 09 08:34:18 +0000 2024,false,false,true
1799721643809670000,0,4,10,0,Sun Jun 09 08:34:11 +0000 2024,false,false,false
1799721089402320000,0,0,1,0,Sun Jun 09 08:31:59 +0000 2024,false,false,false
1799720753283080000,1,1,14,0,Sun Jun 09 08:30:39 +0000 2024,false,false,false
1799720516879790000,4,5,15,0,Sun Jun 09 08:29:43 +0000 2024,false,false,false
1799720467164480000,0,0,0,0,Sun Jun 09 08:29:31 +0000 2024,false,false,true
1799719447055210000,4,3,35,0,Sun Jun 09 08:25:28 +0000 2024,false,false,false
1799719326515070000,0,0,0,0,Sun Jun 09 08:24:59 +0000 2024,false,false,false
1793711338264630000,0,0,0,0,Thu May 23 18:31:23 +0000 2024,false,false,false
1793710733085000000,0,0,0,0,Thu May 23 18:28:58 +0000 2024,false,false,true
1793710554395160000,0,0,0,0,Thu May 23 18:28:16 +0000 2024,false,true,false
1793696366339800000,0,0,0,0,Thu May 23 17:31:53 +0000 2024,false,false,false
1793686830899970000,0,0,1,1,Thu May 23 16:54:00 +0000 2024,false,false,false
1793641800000750000,0,0,0,0,Thu May 23 13:55:04 +0000 2024,false,false,false
1793633664531580000,0,1,0,0,Thu May 23 13:22:44 +0000 2024,false,false,false
1793625827369690000,0,0,0,0,Thu May 23 12:51:35 +0000 2024,false,false,false
1793608261595180000,0,0,0,0,Thu May 23 11:41:47 +0000 2024,false,false,false
1793602127626950000,0,0,0,0,Thu May 23 11:17:25 +0000 2024,false,false,true
1793597042679250000,0,0,0,0,Thu May 23 10:57:13 +0000 2024,false,false,true
1793596910860710000,0,0,1,0,Thu May 23 10:56:41 +0000 2024,false,true,false
1793577627925490000,0,0,0,0,Thu May 23 09:40:04 +0000 2024,false,true,false
1793565424115700000,0,0,1,0,Thu May 23 08:51:34 +0000 2024,false,true,false
1793544489283550000,0,1,0,0,Thu May 23 07:28:23 +0000 2024,false,false,false
1793510189221420000,1,0,2,0,Thu May 23 05:12:05 +0000 2024,false,false,false
1793390672927430000,0,0,2,0,Wed May 22 21:17:10 +0000 2024,false,true,false
1793389535105050000,0,1,1,0,Wed May 22 21:12:39 +0000 2024,false,false,false
1793368248626620000,0,1,1,0,Wed May 22 19:48:04 +0000 2024,false,true,false
1793368024420080000,0,0,1,0,Wed May 22 19:47:10 +0000 2024,false,false,true
1799718973422130000,0,0,0,0,Sun Jun 09 08:23:35 +0000 2024,false,true,false
1799718220322270000,0,7,51,0,Sun Jun 09 08:20:35 +0000 2024,false,false,false
1799717762300010000,0,0,0,0,Sun Jun 09 08:18:46 +0000 2024,false,false,true
1799717551871850000,0,0,0,0,Sun Jun 09 08:17:56 +0000 2024,false,false,false
1799717305297040000,0,0,0,0,Sun Jun 09 08:16:57 +0000 2024,false,true,false
1799716702344690000,11,8,87,1,Sun Jun 09 08:14:33 +0000 2024,false,false,false
1799716652323670000,0,0,0,0,Sun Jun 09 08:14:21 +0000 2024,false,false,false
1799716648359980000,0,0,0,0,Sun Jun 09 08:14:20 +0000 2024,false,false,false
1799716276132350000,0,0,0,0,Sun Jun 09 08:12:51 +0000 2024,false,false,false
1799715813508760000,0,0,2,0,Sun Jun 09 08:11:01 +0000 2024,false,false,true
1799715782919700000,0,0,0,0,Sun Jun 09 08:10:54 +0000 2024,false,false,false
1799715679693680000,0,0,2,0,Sun Jun 09 08:10:29 +0000 2024,false,false,false
1799715390961880000,0,0,0,0,Sun Jun 09 08:09:20 +0000 2024,false,false,false
1799715384658100000,0,2,3,0,Sun Jun 09 08:09:19 +0000 2024,false,true,false
1799715355029290000,0,3,13,0,Sun Jun 09 08:09:12 +0000 2024,false,false,false
1799715216705390000,5,4,35,0,Sun Jun 09 08:08:39 +0000 2024,false,false,false
1799713246217480000,0,0,1,0,Sun Jun 09 08:00:49 +0000 2024,false,true,false
1799713236973140000,2,5,37,1,Sun Jun 09 08:00:47 +0000 2024,false,false,false
1799712968311200000,0,1,0,0,Sun Jun 09 07:59:43 +0000 2024,false,false,false
1799711802533790000,6,3,23,0,Sun Jun 09 07:55:05 +0000 2024,false,false,false
1799172420470710000,0,0,0,0,Fri Jun 07 20:11:46 +0000 2024,false,false,false
1799172127410820000,0,0,0,0,Fri Jun 07 20:10:36 +0000 2024,false,false,false
1799171419890180000,0,0,1,0,Fri Jun 07 20:07:48 +0000 2024,false,false,false
1799170694057760000,0,1,1,0,Fri Jun 07 20:04:55 +0000 2024,false,false,false
1799169794895200000,20,21,82,1,Fri Jun 07 20:01:20 +0000 2024,false,false,false
1799169528011890000,158,139,821,6,Fri Jun 07 20:00:17 +0000 2024,false,false,false
1799167393236710000,0,1,7,0,Fri Jun 07 19:51:48 +0000 2024,false,false,false
1799165863888650000,2,0,3,0,Fri Jun 07 19:45:43 +0000 2024,false,false,false
1799165651849780000,0,5,0,0,Fri Jun 07 19:44:52 +0000 2024,false,true,false
1799162676985150000,4,1,16,0,Fri Jun 07 19:33:03 +0000 2024,false,false,false
1799162454074610000,1,5,0,0,Fri Jun 07 19:32:10 +0000 2024,false,false,false
1799161074291220000,0,0,0,0,Fri Jun 07 19:26:41 +0000 2024,false,false,false
1799159799793460000,0,0,0,0,Fri Jun 07 19:21:37 +0000 2024,false,false,false
1799159579949020000,73,10,231,3,Fri Jun 07 19:20:45 +0000 2024,false,false,false
1799939390200070000,1,2,5,1,Sun Jun 09 22:59:26 +0000 2024,false,false,false
1799939386072820000,0,0,3,0,Sun Jun 09 22:59:25 +0000 2024,false,false,false
1799939383786670000,1,0,0,0,Sun Jun 09 22:59:25 +0000 2024,false,false,false
1799939373183470000,0,0,2,1,Sun Jun 09 22:59:22 +0000 2024,false,false,false
1799939357647750000,0,0,0,0,Sun Jun 09 22:59:18 +0000 2024,false,false,false
1799939351981240000,0,0,2,0,Sun Jun 09 22:59:17 +0000 2024,false,false,false
1799939345329410000,0,6,7,0,Sun Jun 09 22:59:15 +0000 2024,false,true,false
1799939343005700000,0,2,4,0,Sun Jun 09 22:59:15 +0000 2024,false,false,false
1799939321761530000,12,4,46,0,Sun Jun 09 22:59:10 +0000 2024,false,false,true
1799939317756020000,0,1,0,0,Sun Jun 09 22:59:09 +0000 2024,false,false,false
1799939263380790000,0,0,1,0,Sun Jun 09 22:58:56 +0000 2024,false,false,false
